Image,Angle,Wickelfehler
Spule001_Image0228.jpg,1.6423644516346236,1
Spule001_Image0229.jpg,1.163236198018468,0
Spule001_Image0230.jpg,0.5648147724131676,0
Spule001_Image0231.jpg,0.22467896599483514,1
Spule001_Image0232.jpg,1.2899323414191637,1
Spule001_Image0233.jpg,0.7082907137137336,0
Spule001_Image0234.jpg,0.551818325164047,0
Spule001_Image0235.jpg,0.8375549525286784,1
Spule001_Image0236.jpg,1.5062250336234038,1
Spule001_Image0237.jpg,1.4227581677604553,0
Spule001_Image0238.jpg,0.5754536742072021,0
Spule001_Image0239.jpg,0.6335601443143581,1
Spule001_Image0240.jpg,1.3184787758298149,1
Spule001_Image0241.jpg,0.8770806286775938,0
Spule001_Image0242.jpg,0.35807997273520425,0
Spule001_Image0243.jpg,1.1312058352113286,1
Spule001_Image0244.jpg,0.9153110413098428,1
Spule001_Image0245.jpg,1.5188286307536318,0
Spule001_Image0246.jpg,0.7464125784696672,0
Spule001_Image0247.jpg,0.6436522156216619,1
Spule001_Image0248.jpg,1.4200105743923546,1
Spule001_Image0249.jpg,0.6846682957490774,0
Spule001_Image0250.jpg,0.2836332049289672,0
Spule001_Image0251.jpg,0.3113778436031591,1
Spule001_Image0252.jpg,1.310458650127655,1
Spule001_Image0253.jpg,0.7161599454704085,0
Spule001_Image0254.jpg,0.4468714456996645,0
Spule001_Image0255.jpg,0.9036880853665032,1
Spule001_Image0256.jpg,1.296625773483473,1
Spule001_Image0257.jpg,1.3597125628448423,0
Spule001_Image0258.jpg,0.6584129726097262,0
Spule001_Image0259.jpg,0.6095065766751959,1
Spule001_Image0260.jpg,1.296625773483473,1
Spule001_Image0261.jpg,0.5906572146466711,0
Spule001_Image0262.jpg,0.5354122273934816,0
Spule001_Image0263.jpg,0.9098594924210244,1
Spule001_Image0264.jpg,1.2355949971370137,1
Spule001_Image0265.jpg,1.347790278850888,0
Spule001_Image0266.jpg,0.8484920475299594,0
Spule001_Image0267.jpg,0.920913869550826,1
Spule001_Image0268.jpg,1.3034662436869329,1
Spule001_Image0269.jpg,0.4296518857964866,0
Spule001_Image0270.jpg,0.9284648745831025,0
Spule001_Image0271.jpg,0.28646934884174297,1
Spule001_Image0272.jpg,0.9819735942989144,1
Spule001_Image0273.jpg,0.6820603931726519,0
Spule001_Image0274.jpg,0.610124255065075,0
Spule001_Image0275.jpg,0.7439949797453944,1
Spule001_Image0276.jpg,1.209355867492781,1
Spule001_Image0277.jpg,0.8628181902293159,0
Spule001_Image0278.jpg,0.5354122273934816,0
Spule001_Image0279.jpg,0.21702012674316207,1
Spule001_Image0280.jpg,1.260630299866218,1
Spule001_Image0281.jpg,0.5672664098579344,0
Spule001_Image0282.jpg,0.6401696450694336,0
Spule001_Image0283.jpg,0.753848333070767,1
Spule001_Image0284.jpg,1.2776994491200375,1
Spule001_Image0285.jpg,0.6588913060799431,0
Spule001_Image0286.jpg,0.5661342183968554,0
Spule001_Image0287.jpg,0.5876281009129938,1
Spule001_Image0288.jpg,1.2247966977024871,1
Spule001_Image0289.jpg,0.7252242990592521,0
Spule001_Image0290.jpg,0.5661342183968554,0
Spule001_Image0291.jpg,0.5135149969395716,1
Spule001_Image0292.jpg,0.9575768450282665,1
Spule001_Image0293.jpg,0.6295986084102669,0
Spule001_Image0294.jpg,0.5354122273934816,0
Spule001_Image0295.jpg,0.4006547864826864,1
Spule001_Image0296.jpg,1.075874320723826,1
Spule001_Image0297.jpg,0.703642346115952,0
Spule001_Image0298.jpg,0.8434421815930967,0
Spule001_Image0299.jpg,0.20316885889173197,1
Spule001_Image0300.jpg,1.209355867492781,1
Spule001_Image0301.jpg,0.4647770598890279,0
Spule001_Image0302.jpg,0.8805508263260209,0
Spule001_Image0303.jpg,0.7817321948773948,1
Spule001_Image0304.jpg,1.2616562047136224,1
Spule001_Image0305.jpg,1.1934894239820348,1
Spule001_Image0306.jpg,0.0,0
Spule001_Image0307.jpg,0.8680514497455425,1
Spule001_Image0308.jpg,0.2677294927822669,1
Spule001_Image0309.jpg,0.0,1
Spule001_Image0310.jpg,0.2677294927822669,0
Spule001_Image0311.jpg,0.6168605254824717,1
Spule001_Image0312.jpg,0.3626121495296261,1
Spule001_Image0313.jpg,0.22467896599483514,1
Spule001_Image0314.jpg,0.8467900709966407,1
Spule001_Image0315.jpg,0.17848632852151125,1
Spule001_Image0316.jpg,1.075874320723826,1
Spule001_Image0317.jpg,0.0,1
Spule001_Image0318.jpg,0.0,1
Spule001_Image0319.jpg,0.0,1
Spule001_Image0320.jpg,0.0,1
Spule001_Image0321.jpg,0.21458190472512687,1
Spule001_Image0322.jpg,0.0,1
Spule001_Image0323.jpg,0.0,1
Spule001_Image0324.jpg,0.0,1
Spule001_Image0325.jpg,0.0,1
Spule001_Image0326.jpg,0.0,1
Spule001_Image0327.jpg,0.0,1
Spule001_Image0328.jpg,0.27812611354033623,1
Spule001_Image0329.jpg,0.2098662028034223,1
Spule001_Image0330.jpg,0.3255301901147431,1
Spule001_Image0332.jpg,0.0,1
Spule001_Image0333.jpg,0.0,1
Spule001_Image0335.jpg,0.0,1
Spule001_Image0336.jpg,0.0,1
Spule001_Image0337.jpg,0.0,1
Spule001_Image0338.jpg,0.0,1
Spule001_Image0339.jpg,0.0,1
Spule001_Image0340.jpg,0.0,1
Spule001_Image0341.jpg,0.0,1
Spule001_Image0342.jpg,0.0,1
Spule001_Image0343.jpg,0.0,1
Spule001_Image0344.jpg,0.0,1
Spule001_Image0345.jpg,0.21219785865449547,1
Spule001_Image0346.jpg,0.0,1
Spule001_Image0347.jpg,0.2417414330197507,1
Spule001_Image0348.jpg,0.0,1
Spule001_Image0349.jpg,0.0,1
Spule001_Image0350.jpg,0.0,1
Spule001_Image0351.jpg,0.0,1
Spule001_Image0352.jpg,0.0,1
Spule001_Image0353.jpg,0.0,1
Spule001_Image0354.jpg,0.2754519896092865,1
Spule001_Image0355.jpg,0.33502866841806034,1
Spule001_Image0356.jpg,0.0,1
Spule001_Image0357.jpg,0.0,1
Spule001_Image0358.jpg,0.0,1
Spule001_Image0359.jpg,0.0,1
Spule001_Image0360.jpg,0.0,1
Spule001_Image0361.jpg,0.0,1
Spule001_Image0362.jpg,0.17848632852151125,1
Spule001_Image0363.jpg,0.0,1
Spule001_Image0364.jpg,0.0,1
Spule001_Image0365.jpg,0.0,1
Spule001_Image0366.jpg,0.0,1
Spule001_Image0367.jpg,0.0,1
Spule001_Image0368.jpg,0.0,1
Spule001_Image0369.jpg,0.3113778436031591,1
Spule001_Image0370.jpg,0.21951439252120106,1
Spule001_Image0371.jpg,0.1591483939908716,1
Spule001_Image0372.jpg,0.17848632852151125,1
Spule001_Image0373.jpg,0.0,1
Spule001_Image0374.jpg,0.0,1
Spule001_Image0375.jpg,0.0,1
Spule001_Image0377.jpg,0.7543663297768466,1
Spule001_Image0401.jpg,0.0,1
Spule001_Image0402.jpg,0.18541740902689088,1
Spule001_Image0403.jpg,0.0,1
Spule001_Image0404.jpg,0.0,1
Spule001_Image0405.jpg,0.3872391672716503,1
Spule001_Image0406.jpg,0.2953286073233355,1
Spule001_Image0407.jpg,0.196885738215557,1
Spule001_Image0408.jpg,0.2677294927822669,1
Spule001_Image0409.jpg,0.2923152603525889,1
Spule001_Image0410.jpg,0.5724827811198648,1
Spule001_Image0411.jpg,0.0,1
Spule001_Image0412.jpg,0.0,1
Spule001_Image0413.jpg,0.0,1
Spule001_Image0414.jpg,0.0,1
Spule001_Image0415.jpg,0.2754519896092865,1
Spule001_Image0416.jpg,0.2702550935653333,1
Spule001_Image0417.jpg,0.658543177563603,1
Spule001_Image0418.jpg,0.5570922755861479,1
Spule001_Image0419.jpg,0.0,1
Spule001_Image0420.jpg,0.0,1
Spule001_Image0421.jpg,0.0,1
Spule001_Image0422.jpg,0.0,1
Spule001_Image0423.jpg,0.0,1
Spule001_Image0424.jpg,0.5692750899725332,1
Spule001_Image0425.jpg,0.22206665672771386,1
Spule001_Image0426.jpg,0.2580733883093541,1
Spule001_Image0427.jpg,0.2984047256145886,1
Spule001_Image0428.jpg,0.0,1
Spule001_Image0429.jpg,0.0,1
Spule001_Image0430.jpg,0.0,1
Spule001_Image0431.jpg,0.0,1
Spule001_Image0432.jpg,0.0,1
Spule001_Image0433.jpg,0.22467896599483514,1
Spule001_Image0434.jpg,0.0,1
Spule001_Image0435.jpg,0.21951439252120106,1
Spule001_Image0436.jpg,0.0,1
Spule001_Image0437.jpg,0.0,1
Spule001_Image0438.jpg,0.0,1
Spule001_Image0439.jpg,0.0,1
Spule001_Image0440.jpg,0.0,1
Spule001_Image0441.jpg,0.0,1
Spule001_Image0442.jpg,0.0,1
Spule001_Image0443.jpg,0.0,1
Spule001_Image0444.jpg,0.0,1
Spule001_Image0445.jpg,0.0,1
Spule001_Image0446.jpg,0.0,1
Spule001_Image0447.jpg,0.0,1
Spule001_Image0448.jpg,0.0,1
Spule001_Image0449.jpg,0.0,1
Spule001_Image0450.jpg,0.0,1
Spule001_Image0451.jpg,0.4212621303702073,1
Spule001_Image0452.jpg,0.0,1
Spule001_Image0453.jpg,0.0,1
Spule001_Image0454.jpg,0.0,1
Spule001_Image0455.jpg,0.7252242990592521,1
Spule001_Image0456.jpg,0.0,1
Spule001_Image0457.jpg,0.0,1
Spule001_Image0458.jpg,0.0,1
Spule001_Image0459.jpg,0.0,1
Spule001_Image0460.jpg,0.0,1
Spule001_Image0461.jpg,0.0,1
Spule001_Image0462.jpg,0.0,1
Spule001_Image0463.jpg,0.0,1
Spule001_Image0464.jpg,0.0,1
Spule001_Image0465.jpg,0.0,1
Spule001_Image0466.jpg,0.0,1
Spule001_Image0467.jpg,0.304753288337598,1
Spule001_Image0468.jpg,0.2923152603525889,1
Spule001_Image0469.jpg,0.0,1
Spule001_Image0470.jpg,0.17848632852151125,1
Spule001_Image0471.jpg,0.0,1
Spule001_Image0472.jpg,0.3147993042051335,1
Spule001_Image0473.jpg,0.6365935759634864,1
Spule001_Image0474.jpg,0.3370184489922527,1
Spule001_Image0475.jpg,0.0,1
Spule001_Image0476.jpg,0.304753288337598,1
Spule001_Image0477.jpg,0.20316885889173197,1
Spule001_Image0478.jpg,0.2677294927822669,1
Spule001_Image0479.jpg,0.0,1
Spule001_Image0480.jpg,0.0,1
Spule001_Image0481.jpg,0.20758522906877275,1
Spule001_Image0482.jpg,0.2677294927822669,1
Spule001_Image0483.jpg,0.6063828563980166,1
Spule001_Image0484.jpg,0.2677294927822669,1
Spule001_Image0485.jpg,0.2754519896092865,1
Spule001_Image0486.jpg,0.8338169530080701,1
Spule001_Image0487.jpg,0.304753288337598,1
Spule001_Image0488.jpg,0.2702550935653333,1
Spule001_Image0489.jpg,0.15739965210256673,1
Spule001_Image0490.jpg,0.17848632852151125,1
Spule001_Image0491.jpg,0.0,1
Spule001_Image0492.jpg,0.0,1
Spule001_Image0493.jpg,0.0,1
Spule001_Image0494.jpg,0.3330999850915708,1
Spule001_Image0495.jpg,0.6661099269348194,1
Spule001_Image0496.jpg,1.2381635739503556,1
Spule001_Image0497.jpg,0.6403294943198765,1
Spule001_Image0498.jpg,1.0519771876642623,1
Spule001_Image0499.jpg,1.96483648293184,1
Spule001_Image0500.jpg,1.58128242190336,1
Spule001_Image0501.jpg,1.363927531602919,1
Spule001_Image0502.jpg,1.260630299866218,1
Spule001_Image0503.jpg,1.1345327761252662,1
Spule001_Image0504.jpg,0.2808526662832735,1
Spule001_Image0505.jpg,0.7073193685442565,1
Spule001_Image0506.jpg,0.2677294927822669,1
Spule001_Image0507.jpg,0.0,1
Spule001_Image0508.jpg,0.0,1
Spule001_Image0509.jpg,0.0,1
Spule001_Image0510.jpg,0.2677294927822669,1
Spule001_Image0511.jpg,0.2417414330197507,1
Spule001_Image0512.jpg,0.0,1
Spule001_Image0513.jpg,0.0,1
Spule001_Image0514.jpg,0.0,1
Spule001_Image0515.jpg,0.0,1
Spule001_Image0516.jpg,0.0,1
Spule001_Image0517.jpg,0.0,1
Spule001_Image0518.jpg,0.2053533027997434,1
Spule001_Image0519.jpg,0.0,1
Spule001_Image0520.jpg,0.0,1
Spule001_Image0521.jpg,0.0,1
Spule001_Image0522.jpg,0.0,1
Spule001_Image0523.jpg,0.0,1
Spule001_Image0524.jpg,0.0,1
Spule001_Image0525.jpg,0.0,1
Spule001_Image0526.jpg,0.1836346597395243,1
Spule001_Image0527.jpg,0.0,1
Spule001_Image0528.jpg,0.0,1
Spule001_Image0529.jpg,0.0,1
Spule001_Image0530.jpg,0.0,1
Spule001_Image0531.jpg,0.19893648374305906,1
Spule001_Image0532.jpg,0.0,1
Spule001_Image0533.jpg,0.0,1
Spule001_Image0534.jpg,0.4004937509380268,1
Spule001_Image0535.jpg,0.0,1
Spule001_Image0536.jpg,0.0,1
Spule001_Image0537.jpg,0.0,1
Spule001_Image0538.jpg,0.0,1
Spule001_Image0539.jpg,0.21702012674316207,1
Spule001_Image0540.jpg,0.0,1
Spule001_Image0541.jpg,0.0,1
Spule001_Image0542.jpg,0.59325968289701,1
Spule001_Image0543.jpg,0.3569414849289877,1
Spule001_Image0544.jpg,0.0,1
Spule001_Image0545.jpg,0.17848632852151125,1
Spule001_Image0546.jpg,0.0,1
Spule001_Image0547.jpg,0.0,1
Spule001_Image0548.jpg,0.0,1
Spule001_Image0549.jpg,0.0,1
Spule001_Image0550.jpg,0.4024375357700529,1
Spule001_Image0551.jpg,0.2984047256145886,1
Spule001_Image0552.jpg,0.17848632852151125,1
Spule001_Image0553.jpg,0.0,1
Spule001_Image0554.jpg,0.2677294927822669,1
Spule001_Image0555.jpg,0.20103039812684412,1
Spule001_Image0556.jpg,0.0,1
Spule001_Image0557.jpg,0.0,1
Spule001_Image0558.jpg,0.5929631189765431,1
Spule001_Image0559.jpg,0.21951439252120106,1
Spule001_Image0560.jpg,0.3370184489922527,1
Spule001_Image0561.jpg,0.0,1
Spule001_Image0562.jpg,0.5536814629911337,1
Spule001_Image0563.jpg,0.19290852186925408,1
Spule001_Image0564.jpg,0.0,1
Spule001_Image0565.jpg,0.3370184489922527,1
Spule001_Image0566.jpg,0.27812611354033623,1
Spule001_Image0567.jpg,0.0,1
Spule001_Image0568.jpg,0.0,1
Spule001_Image0571.jpg,0.658543177563603,1
Spule001_Image0586.jpg,0.27812611354033623,1
Spule001_Image0587.jpg,1.091216225262598,1
Spule001_Image0589.jpg,1.0708244547869632,1
Spule001_Image0590.jpg,0.4618604714947672,1
Spule001_Image0591.jpg,0.6511444458694919,1
Spule001_Image0592.jpg,0.658543177563603,1
Spule001_Image0593.jpg,0.6296746315849023,1
Spule001_Image0594.jpg,0.0,1
Spule001_Image0595.jpg,0.6106120483343321,1
Spule001_Image0596.jpg,1.091612035542378,1
Spule001_Image0597.jpg,0.9210868589987624,1
Spule001_Image0598.jpg,0.5509549102481965,1
Spule001_Image0599.jpg,0.0,1
Spule001_Image0600.jpg,0.8388668189449329,1
Spule001_Image0601.jpg,0.8780726652365867,1
Spule001_Image0602.jpg,0.0,1
Spule001_Image0603.jpg,0.3113778436031591,1
Spule001_Image0604.jpg,1.0708244547869632,1
Spule001_Image0605.jpg,0.6867596693636989,1
Spule001_Image0606.jpg,0.5757594469818821,1
Spule001_Image0607.jpg,0.0,1
Spule001_Image0608.jpg,1.0810203400247806,1
Spule001_Image0609.jpg,0.7160480920823232,1
Spule001_Image0610.jpg,0.0,1
Spule001_Image0611.jpg,0.6406494323849606,1
Spule001_Image0612.jpg,1.3695809515401354,1
Spule001_Image0613.jpg,0.6095065766751959,1
Spule001_Image0614.jpg,0.27282879670786025,1
Spule001_Image0615.jpg,0.6095065766751959,1
Spule001_Image0616.jpg,0.8108642170027679,1
Spule001_Image0617.jpg,0.6033550786569041,1
Spule001_Image0618.jpg,0.2953286073233355,1
Spule001_Image0619.jpg,0.2677294927822669,1
Spule001_Image0620.jpg,0.3292715887818015,1
Spule001_Image0621.jpg,0.0,1
Spule001_Image0622.jpg,0.0,1
Spule001_Image0623.jpg,0.6047661368234862,1
Spule001_Image0624.jpg,1.0708244547869632,1
Spule001_Image0625.jpg,0.5906572146466711,1
Spule001_Image0626.jpg,0.3255301901147431,1
Spule001_Image0627.jpg,0.3113778436031591,1
Spule001_Image0628.jpg,0.8135383409338178,1
Spule001_Image0629.jpg,0.2953286073233355,1
Spule001_Image0630.jpg,0.0,1
Spule001_Image0631.jpg,0.20316885889173197,1
Spule001_Image0632.jpg,0.3080299541996151,1
Spule001_Image0633.jpg,0.2953286073233355,1
Spule001_Image0634.jpg,0.22206665672771386,1
Spule001_Image0635.jpg,0.5625703539179222,1
Spule001_Image0636.jpg,0.8218815762352245,1
Spule001_Image0637.jpg,0.5846305207051778,1
Spule001_Image0638.jpg,0.0,1
Spule001_Image0639.jpg,0.0,1
Spule001_Image0640.jpg,0.8685122124850524,1
Spule001_Image0641.jpg,0.5508530576031875,1
Spule001_Image0642.jpg,0.1836346597395243,1
Spule001_Image0643.jpg,0.3883525313249336,1
Spule001_Image0644.jpg,0.8277274877460705,1
Spule001_Image0645.jpg,0.3255301901147431,1
Spule001_Image0646.jpg,0.0,1
Spule001_Image0647.jpg,0.6323470563155882,1
Spule001_Image0648.jpg,1.0708244547869632,1
Spule001_Image0649.jpg,0.6195525925427314,1
Spule001_Image0650.jpg,0.1909795658944953,1
Spule001_Image0651.jpg,0.0,1
Spule001_Image0652.jpg,0.27812611354033623,1
Spule001_Image0653.jpg,0.0,1
Spule001_Image0654.jpg,0.2677294927822669,1
Spule001_Image0655.jpg,0.0,1
Spule001_Image0656.jpg,0.5825287969874003,1
Spule001_Image0657.jpg,0.4292179853976575,1
Spule001_Image0658.jpg,0.8135383409338178,1
Spule001_Image0659.jpg,0.0,1
Spule001_Image0660.jpg,0.0,1
Spule001_Image0661.jpg,0.0,1
Spule001_Image0662.jpg,0.2677294927822669,1
Spule001_Image0663.jpg,0.2702550935653333,1
Spule001_Image0664.jpg,0.0,1
Spule001_Image0665.jpg,0.3218728570876904,1
Spule001_Image0666.jpg,0.0,1
Spule001_Image0667.jpg,0.3182967879817432,1
Spule001_Image0668.jpg,0.0,1
Spule001_Image0669.jpg,0.6739436400992993,1
Spule001_Image0670.jpg,0.0,1
Spule001_Image0671.jpg,0.2836332049289672,1
Spule001_Image0672.jpg,0.8484920475299594,1
Spule001_Image0673.jpg,0.28646934884174297,1
Spule001_Image0674.jpg,0.2953286073233355,1
Spule001_Image0675.jpg,0.6799528298228947,1
Spule001_Image0676.jpg,0.3370184489922527,1
Spule001_Image0677.jpg,0.7217615155329304,1
Spule001_Image0678.jpg,0.2984047256145886,1
Spule001_Image0679.jpg,0.5630581001056023,1
Spule001_Image0680.jpg,0.2984047256145886,1
Spule001_Image0681.jpg,0.35365968427212824,1
Spule001_Image0682.jpg,0.3672605171274077,1
Spule001_Image0683.jpg,0.0,1
Spule001_Image0684.jpg,0.0,1
Spule001_Image0685.jpg,0.5724827811198648,1
Spule001_Image0686.jpg,0.3080299541996151,1
